title,platform,genre,metascore,userscore,rating,developer
Ultra Sudoku & Ultra Kakuro,PC,Miscellaneous,No score yet,tbd,E,Abacus Software
UltraCorps,PC,Strategy,No score yet,tbd,,Jaleco Entertainment
Ultratron,PC,Action,No score yet,7.9,E,Puppy Games
ULTRAWORLD,PC,Action Adventure,No score yet,tbd,,Neon Serpent LLC
Umbra: Shadow of Death,PC,Action,No score yet,tbd,,Colludium Ltd
Umbrella Corps,PC,Action,36,2.3,M,Capcom
Umihara Kawase,PC,Action,No score yet,tbd,,Studio Saizensen
Umihara Kawase Shun,PC,Action,No score yet,tbd,,Studio Saizensen
Umineko When They Cry,PC,Adventure,No score yet,tbd,,07th Expansion
Unaided: 1939,PC,Action,No score yet,tbd,,Drix Studios
Unbox,PC,Action,68,tbd,,Prospect Games
Unbreakable Vr Runner,PC,Action,No score yet,tbd,,Miikkka Asnabrygg
Unbreakable: Scorched Earth,PC,Action,No score yet,tbd,,Labyrinth Interactive
Uncanny Valley,PC,Action Adventure,67,7.4,,Cowardly Creations
Uncharted Waters Online,PC,Role-Playing,No score yet,7.2,E10+,Koei
Uncharted Waters Online: 2nd Age,PC,Role-Playing,No score yet,tbd,,TECMO KOEI GAMES CO.
Uncharted Waters Online: Inca Civilization,PC,Role-Playing,No score yet,tbd,,CJ E&M Games
Uncharted Waters Online: Tierra Americana,PC,Role-Playing,No score yet,tbd,E10+,Koei
Uncle Henry's Playhouse Fun,PC,Puzzle,No score yet,tbd,,Trilobyte
Uncommon Valor: Campaign for the South Pacific,PC,Strategy,79,7.6,E,2By3 Games
UNCONSCIOUS,PC,Adventure,No score yet,tbd,,Wajdi Manai
Uncopy,PC,Adventure,No score yet,tbd,,0xc0dec
Uncraft World,PC,Action,No score yet,tbd,,Studio TeamShuriken
Uncrewed,PC,Strategy,No score yet,tbd,,Quite Different Mechanics
Uncrowded,PC,Action Adventure,No score yet,1.3,,Kotach
Undead Legions,PC,Action,No score yet,tbd,,Key17 Games
Undead Overlord,PC,Strategy,No score yet,tbd,,JumpCore Productions
Undead Paradise,PC,Action,No score yet,tbd,,johnnyl7
V ARRR,PC,Action Adventure,No score yet,tbd,,Blackjard Softworks
V-Rally Edition '99,PC,Driving,No score yet,tbd,,Eden Studios
VA-11 Hall-A: Cyberpunk Bartender Action,PC,Simulation,77,8.0,,Sukeban Games
Vacation Quest: Australia,PC,Miscellaneous,No score yet,tbd,E,PopCap
Vacation Quest: The Hawaiian Islands,PC,Miscellaneous,No score yet,tbd,E,PopCap
Vaccine War,PC,Action,No score yet,tbd,,Games For Tutti
Vagrant Hearts,PC,Role-Playing,No score yet,tbd,,Warfare Studios
Vagrant Hearts 2,PC,Role-Playing,No score yet,tbd,,Warfare Studios
Vagrant Hearts Zero,PC,Role-Playing,No score yet,tbd,,Warfare Studios
Vairon's Wrath,PC,Action Adventure,No score yet,tbd,,Myoubouh Corp
Valcarta: Rise of the Demon,PC,Role-Playing,No score yet,tbd,,Blacksword Games
Valdis Story: Abyssal City,PC,Action,83,8.1,,Endless Fluff
VALENS,PC,Racing,No score yet,tbd,,Digitallion
Valentino Rossi The Game,PC,Racing,72,6.2,E,Milestone
Valerie Porter and the Scarlet Scandal,PC,Miscellaneous,No score yet,tbd,T,PlayFirst
Valhalla Chronicles,PC,Role-Playing,No score yet,6.0,T,Paradox Interactive
Valhalla Hills,PC,Strategy,69,7.6,,Daedalic Entertainment
Valiant Hearts: The Great War,PC,Action,79,8.6,T,Ubisoft Montpellier
Valiant: Resurrection,PC,Role-Playing,No score yet,tbd,,Warfare Studios
Valkyria Chronicles,PC,General,85,8.2,T,Sega
Valkyrius,PC,Action,No score yet,tbd,,Iridescent Games
Valkyrius Prime,PC,Action,No score yet,tbd,,Iridescent Games
Valley,PC,Action Adventure,No score yet,7.9,T,Blue Isle Studios
Valley of Death,PC,Action Adventure,No score yet,tbd,,Armadyne Studios
Valzar,PC,Action,No score yet,tbd,,Whale Nebula
Vampire Legends: The True Story of Kisilova,PC,Puzzle,No score yet,tbd,,Organic 2 Digital Studio
Vampire of the Sands,PC,Action,No score yet,tbd,,Homph
Vampire Saga 3: Break Out,PC,Adventure,No score yet,tbd,T,Alawar Entertainment
Vampire Saga: Pandora's Box,PC,Adventure,No score yet,tbd,T,
Vampire Saga: Welcome to Hell Lock,PC,Adventure,No score yet,tbd,T,Alawar Entertainment
Vampire: The Masquerade - Bloodlines,PC,Role-Playing,80,9.0,M,Troika Games
Vampire: The Masquerade - Redemption,PC,Role-Playing,74,8.4,M,Nihilistic
Vampires: Guide Them to Safety!,PC,Action,No score yet,tbd,,CBE software s.r.o.
Vampireville,PC,Miscellaneous,No score yet,tbd,E10+,ValuSoft
Van Helsing I: Complete Pack,PC,Role-Playing,85,8.2,,NeocoreGames
Van Helsing: Arcane Mechanic,PC,Role-Playing,No score yet,tbd,,NeocoreGames
Van Helsing: Blue Blood,PC,Role-Playing,No score yet,tbd,,NeocoreGames
Van Helsing: Thaumaturge,PC,Role-Playing,No score yet,tbd,,NeocoreGames
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PC,Sports,57,3.7,E,Eurocom Entertainment Software
Vangers: One for the Road,PC,Action Adventure,No score yet,8.4,,K-D Lab
Vanguard Princess,PC,Action,No score yet,6.3,,Sugeno Tomoaki
Vanguard Princess: Hilda Rize,PC,Action,No score yet,tbd,,Sugeno Tomoaki
Vanguard Princess: Kurumi,PC,Action,No score yet,tbd,,Sugeno Tomoaki
Vanguard Princess: Lilith,PC,Action,No score yet,tbd,,Sugeno Tomoaki
Vanguard: Saga of Heroes,PC,Role-Playing,68,7.1,T,Sigil Games Online
Vanguards,PC,Strategy,No score yet,tbd,,BYU Games
Vanilla Bagel: The Roguelike,PC,Role-Playing,No score yet,tbd,,Sergey Bobrov
VANISH,PC,Action,No score yet,tbd,,3DrunkMen
Vanquish: The Adventures of Lady Exton,PC,Action,No score yet,tbd,,Runestone Studios
Vapour,PC,Action,No score yet,tbd,,Skobbejak Games
Vault Cracker: The Last Safe,PC,Adventure,No score yet,tbd,,Gogii Games
Vault of Darkness,PC,Miscellaneous,No score yet,tbd,M,
Vector,PC,Action,No score yet,7.7,,Nekki
Vector 36,PC,Racing,No score yet,tbd,,Red River Studio LLC
Vector Assault,PC,Action,No score yet,tbd,,WizByte Games
Vector Strain,PC,Action,No score yet,tbd,,OMNIDREAM CREATIONS
Vector Thrust,PC,Simulations,57,5.0,,timesymmetry
Vectorman,PC,Action,No score yet,tbd,E,Sega
Vectorman 2,PC,Action,No score yet,tbd,E,Sega
Veer,PC,Puzzle,No score yet,tbd,,Some-Fish
VeeR Pong,PC,Sports,No score yet,tbd,,Ian Slattery
VEGA Conflict,PC,Action,No score yet,tbd,,Kixeye
Vega Strike,PC,Simulation,No score yet,tbd,,Vega Strike Team
Vega Tank,PC,Puzzle,No score yet,tbd,,Vega Play
Vegas Casino Challenge,PC,Miscellaneous,No score yet,tbd,E,eGames
Vegas Tycoon,PC,Strategy,76,7.4,T,Deep Red
Vegas: Make It Big,PC,Strategy,No score yet,5.0,T,Deep Red
Veggie Tales: Minnesota Cuke and the Coconut Apes,PC,Adventure,No score yet,tbd,,
Vehicle Simulator,PC,Simulation,No score yet,tbd,,Quality Simulations
Veilia,PC,Adventure,No score yet,tbd,,Gawkfish Studios
Vektor Wars,PC,Action,No score yet,tbd,,Super Icon Ltd
Velocibox,PC,Action,No score yet,6.8,,Shawn Beck
Velocity 2X,PC,Action,No score yet,5.6,,FuturLab
Velocity Stream,PC,Racing,No score yet,tbd,,Cavelight Entertainment
Velocity Ultra,PC,Action,No score yet,tbd,,FuturLab
Velvet Assassin,PC,Action,61,6.2,M,Replay Studios
Velvet Sundown,PC,Role-Playing,No score yet,6.9,,Tribe Studios
Vendetta Online,PC,Role-Playing,62,7.3,T,Guild Software
Vendetta: Curse of Raven's Cry,PC,Strategy,No score yet,3.7,,Reality Pump
Venetica,PC,Role-Playing,61,6.9,T,Deck 13
Vengeance Road,PC,Role-Playing,No score yet,tbd,,Warfare Studios
Venice Deluxe,PC,Miscellaneous,No score yet,tbd,,Retro64
Venture Forth,PC,Action Adventure,No score yet,tbd,,Arclight Worlds
Venus Hostage,PC,Adventure,No score yet,tbd,,Mirage-lab
Venusian Vengeance,PC,Action,No score yet,tbd,,Renegade Sector Games
Vera Blanc: Full Moon,PC,Adventure,No score yet,tbd,,Winter Wolves Game Studio
Vera Blanc: Ghost in the Castle,PC,Adventure,No score yet,tbd,,Winter Wolves Game Studio
Verde Station,PC,Sci-Fi,No score yet,4.8,,Duelboot
Verdict Guilty,PC,Action,No score yet,tbd,,Retro Army Limited
Verdun,PC,Action,70,7.8,,M2H
Verdy's Adventure,PC,Action,No score yet,tbd,,Valhalla Infinite
VERGE:Lost chapter,PC,Adventure,No score yet,tbd,,Mamedov Yuriy
Veridia Tactics,PC,Strategy,No score yet,tbd,,Trisfald
VERLIES II,PC,Role-Playing,No score yet,tbd,,Koya Game
Vermillion Watch: Moorgate Accord,PC,Puzzle,No score yet,tbd,,Eipix Entertainment
Verminest,PC,Action,No score yet,tbd,,Locomalito
Verminian Trap,PC,Action,No score yet,tbd,,Locomalito
Veronica Rivers: The Order of the Conspiracy,PC,Miscellaneous,No score yet,tbd,,Big Fish Games
Versus Game,PC,Action,No score yet,tbd,,Diezel Power
VERSUS: The Lost Ones,PC,Adventure,No score yet,tbd,,Choice of Games
Wacky Wheels,PC,Racing,No score yet,tbd,,Beavis-Soft
Wacky Wheels HD,PC,Racing,No score yet,tbd,,Ferocity 2D
WackyMoles,PC,Action,No score yet,tbd,,CrystalGame
Waddle Home,PC,Puzzle,No score yet,tbd,,Archiact Interactive Ltd.
Wages of War: The Business of Battle,PC,Strategy,No score yet,tbd,E,Random Games Inc.
Wailing Heights,PC,Adventure,70,6.9,,Outsider Games
Wait - Extended,PC,Action Adventure,No score yet,tbd,,rest.less Games
Wake,PC,Action,No score yet,2.8,,Boss Baddie
Wake Up,PC,Adventure,No score yet,tbd,,Black Cell OG
Wake Up Call,PC,Miscellaneous,No score yet,tbd,,MZ|One
Wakeboarding Unleashed Featuring Shaun Murray,PC,Sports,No score yet,tbd,E,Beenox
WAKFU,PC,Role-Playing,76,5.5,,Ankama Games
Waking Mars,PC,Action,79,7.7,,Tiger Style
Walk,PC,Adventure,No score yet,tbd,,Gray C Studios
Walk The Light,PC,Action,No score yet,tbd,,Anti Crunch Studios
Walkover,PC,Strategy,No score yet,tbd,,Millenium Project Enterprises
Wall Street Trader 2000,PC,Strategy,No score yet,tbd,E,Monte Cristo Multimedia
WALL-E,PC,Action,58,6.8,E,Heavy Iron Studios
Wallace & Gromit's Grand Adventures,PC,Miscellaneous,No score yet,tbd,E,Telltale Games
Wallace & Gromit's Grand Adventures Episode 1: Fright of the Bumblebees,PC,Miscellaneous,76,7.5,
Wallace & Gromit's Grand Adventures Episode 2: The Last Resort,PC,Miscellaneous,72,8.6,E
Wallace & Gromit's Grand Adventures Episode 3: Muzzled!,PC,Miscellaneous,75,7.5,
Wallace & Gromit's Grand Adventures Episode 4: The Bogey Man,PC,Miscellaneous,72,7.9,E
WALLSLIDE,PC,Action,No score yet,tbd,,Flashing Lights Studio
Walt Disney World Quest: Magical Racing Tour,PC,Driving,No score yet,tbd,E,Crystal Dynamics
Waltz of the Wizard,PC,Adventure,No score yet,tbd,,Aldin Dynamics
WALUK,PC,Miscellaneous,No score yet,tbd,,ZELPAD-GAMES
Wand Wars,PC,Action,No score yet,tbd,,Moonradish Inc.
Wanda - A Beautiful Apocalypse,PC,Role-Playing,No score yet,6.8,,Kodots Games
Wander,PC,Simulation,No score yet,4.3,,Wander
Wander (2015),PC,Action,No score yet,tbd,,Gnarslogge
Wander No More,PC,Adventure,No score yet,tbd,,Zetsubou
Wanderer of Teandria,PC,Action,No score yet,tbd,,Silentplaygames
Wandering Willows,PC,Role-Playing,No score yet,tbd,E10+,PlayFirst
Wanderjahr,PC,Role-Playing,No score yet,tbd,,Workyrie Game Studio
Wanderlust Adventures,PC,Role-Playing,No score yet,5.2,,Yeti Trunk
Wanderlust: Rebirth,PC,Role-Playing,No score yet,4.9,,Yeti Trunk
Wanted: A Wild Western Adventure,PC,Action Adventure,66,8.4,E,Revistonic
Wanted: Weapons of Fate,PC,Action,62,7.3,M,GRIN
War & Peace,PC,Strategy,No score yet,tbd,T,Microids
War Against Fear,PC,Action,No score yet,tbd,,Stargon Games
War Along the Mohawk,PC,Strategy,No score yet,tbd,E,Edward Grabowski Communications Ltd.
War Birds: WW2 Air strike 1942,PC,Action,No score yet,tbd,,HGames-ArtWorks
War Cube,PC,Puzzle,No score yet,tbd,,Artur Rezende
War for the Overworld,PC,Strategy,65,7.6,,Subterranean Games
War for the Overworld: Heart of Gold,PC,Strategy,No score yet,tbd,,Subterranean Games
War Front: Turning Point,PC,Strategy,73,7.2,T,Digital Reality
War Gods,PC,Action,No score yet,tbd,,Eurocom Entertainment Software
War Guardian Chronicles Book 1: Song of Pisces,PC,Role-Playing,No score yet,tbd,,Senshi.Labs
War in a Box: Paper Tanks,PC,Strategy,No score yet,tbd,,Nebuloasa SRL
War In Space Arcade,PC,Action,No score yet,tbd,,Twisty123456789
War in the Pacific,PC,Strategy,No score yet,tbd,,Matrix Games
War in the Pacific: Admiral's Edition,PC,Strategy,No score yet,7.6,,Henderson Field Designs
War Inc.,PC,Strategy,No score yet,tbd,,Optik
War Inc. Battle Zone,PC,Action,No score yet,4.5,,Online Warmongers LLC
War Leaders: Clash of Nations,PC,Strategy,No score yet,6.4,T,Enigma Software Productions
War of Beach,PC,Strategy,No score yet,tbd,,LUCKY GIRLS LIMITED
War of the Human Tanks,PC,Strategy,No score yet,6.0,T,Fruitbat Factory
War of the Human Tanks - ALTeR,PC,Sci-Fi,No score yet,tbd,T,Yakiniku Banzai
War of the Human Tanks - Limited Operations,PC,Strategy,No score yet,tbd,,Yakiniku Banzai
War of the Immortals,PC,Role-Playing,No score yet,4.7,,Perfect World Beijing
War of the Immortals: Lost Omen,PC,Role-Playing,No score yet,tbd,,Perfect World Beijing
War of the Immortals: Titan's Fury,PC,Role-Playing,No score yet,tbd,,Perfect World Beijing
War of the Roses,PC,Action,73,5.8,RP,Fatshark AB
War of the Vikings,PC,Action,62,6.1,RP,Fatshark AB
War of the Vikings: Berserker,PC,Action,No score yet,tbd,,Fatshark AB
War of the Vikings: Shieldmaiden,PC,Action,No score yet,tbd,,Fatshark AB
War on Folvos,PC,Strategy,No score yet,tbd,,Lonely Troops
War Operations,PC,First-Person,No score yet,tbd,,Dynamic Games
War Plan Pacific,PC,Strategy,No score yet,tbd,,KE Studios
War Rock,PC,Action,53,5.5,T,Dream Execution
War Thunder,PC,Action,82,6.6,T,Gaijin Entertainment
War Thunder: Ace Advanced Pack,PC,Action,No score yet,tbd,,Gaijin Entertainment
War Thunder: Dora Advanced Pack,PC,Action,No score yet,tbd,,Gaijin Entertainment
War Thunder: Mustang Advanced Pack,PC,Action,No score yet,tbd,,Gaijin Entertainment
War Thunder: Steam Pack,PC,Action,No score yet,3.7,,Gaijin Entertainment
War Times,PC,Strategy,53,tbd,T,Legend Studios
War Truck Simulator,PC,Simulation,No score yet,tbd,,dev4play
War Wind,PC,Strategy,No score yet,tbd,T,DreamForge Intertainment
War Wind II: Human Onslaught,PC,Strategy,No score yet,tbd,T,DreamForge Intertainment
War World: Tactical Combat,PC,Action,74,7.7,,Third Wave Games
War the Game,PC,Strategy,65,7.1,
WAR7,PC,Action,No score yet,tbd,,CPsoft
WarBirds,PC,Simulation,No score yet,tbd,,Interactive Magic
WarBirds 2004,PC,Simulation,No score yet,tbd,,iEntertainment Network
WarBirds 2015,PC,Simulation,No score yet,tbd,,iEntertainment Network
WarBirds 2016,PC,Simulation,No score yet,tbd,,iEntertainment Network
WarBirds Dogfights 2016,PC,Simulation,No score yet,tbd,,iEntertainment Network
Warbirds Extreme,PC,Simulation,No score yet,tbd,,Abacus Software
WarBirds III,PC,Simulation,78,6.3,,iEntertainment Network
Warbirds of WWII,PC,Simulation,No score yet,tbd,,
WarBirds Red Baron,PC,Simulation,No score yet,tbd,T,iEntertainment Network
WarBirds: Dawn of Aces 2016,PC,Simulation,No score yet,tbd,,iEntertainment Network
WarBirds: Dogfights,PC,Action,No score yet,tbd,E10+,iEntertainment Network
Warbit,PC,Action,No score yet,tbd,,Rakarnov Studios
WarBreeds,PC,Strategy,No score yet,tbd,T,Red Orb Entertainment
Warcommander,PC,Strategy,No score yet,tbd,,Independent Arts
Warcraft II: Battle.net Edition,PC,Strategy,No score yet,8.8,T,Blizzard Entertainment
Warcraft II: Beyond the Dark Portal,PC,Strategy,No score yet,8.6,,Blizzard Entertainment
Warcraft III: Battlechest,PC,Strategy,No score yet,8.0,T,Blizzard Entertainment
X Rebirth,PC,Simulation,33,3.3,T,Egosoft
X-Blades,PC,Action,54,6.6,M,Gaijin Entertainment
X-Change,PC,Adventure,No score yet,tbd,AO,Crowd
X-Change 2,PC,Adventure,No score yet,tbd,,Crowd
X-Change 3,PC,Adventure,No score yet,tbd,,Crowd
X-COM: Apocalypse,PC,Strategy,No score yet,8.9,T,Culture Brain
X-COM: Collector's Edition,PC,Miscellaneous,No score yet,tbd,,MicroProse
X-COM: Enforcer,PC,Action,65,7.2,T,MicroProse
X-COM: First Alien Invasion,PC,Strategy,No score yet,tbd,E,Hasbro Interactive
X-COM: Interceptor,PC,Simulation,No score yet,4.8,T,Atari
X-COM: Terror From the Deep,PC,Strategy,No score yet,8.9,,Culture Brain
X-COM: UFO Defense,PC,Strategy,No score yet,9.1,E,Culture Brain
X-Men Legends II: Rise of Apocalypse,PC,Role-Playing,80,8.5,T,Raven Software
X-Men Origins: Wolverine,PC,Action,77,8.1,M,Raven Software
X-Men: Children of the Atom,PC,Action,No score yet,tbd,K-A,Probe Entertainment Limited
X-Men: The Official Game,PC,Action,52,6.8,T,Beenox
X-Men: The Ravages of Apocalypse,PC,Action,No score yet,tbd,M,Zero Gravity Entertainment
X-note,PC,Adventure,No score yet,tbd,,Zeiva Inc
X-Plane,PC,Simulation,69,5.8,E,Laminar Research
X-Plane 8,PC,Simulation,82,7.9,E,Laminar Research
X-Superbox Bundle,PC,Miscellaneous,No score yet,tbd,,Egosoft
X-Tension,PC,Simulation,No score yet,7.7,,Egosoft
X-Wing Collector's Series,PC,Simulation,No score yet,tbd,,Totally Games
X-Wing vs. TIE Fighter: Balance of Power,PC,Simulation,No score yet,8.5,K-A,Totally Games
X2: The Threat,PC,Simulation,72,7.2,T,Egosoft
X2: Wolverine's Revenge,PC,Action Adventure,55,4.3,T,Livesay Technologies
X3 Gold,PC,Miscellaneous,No score yet,tbd,,Egosoft
X3: Albion Prelude,PC,Action,75,8.4,,Egosoft
X3: Reunion,PC,Simulation,71,6.9,T,Egosoft
X3: Terran Conflict,PC,Simulation,73,7.9,T,Egosoft
X: Beyond the Frontier,PC,Simulation,67,7.3,T,Egosoft
Xanadu Next,PC,Role-Playing,No score yet,,,Falcom
Xango Tango,PC,Miscellaneous,No score yet,tbd,E,Freeze Tag
XBLAZE Code: Embryo,PC,Adventure,No score yet,tbd,,Arc System Works
XBLAZE: Lost Memories,PC,Adventure,No score yet,tbd,,Arc System Works
XCar: Experimental Racing,PC,Driving,No score yet,tbd,E,Bethesda Softworks
XCavalypse,PC,Simulation,No score yet,tbd,,
XCOM 2,PC,Strategy,88,7.1,T,Firaxis Games
XCOM 2 - Alien Hunters,PC,Strategy,No score yet,4.8,,Firaxis Games
XCOM 2: Shen's Last Gift,PC,Strategy,No score yet,tbd,,Firaxis Games
XCOM: Enemy Unknown,PC,Strategy,89,8.2,M,Firaxis Games
XCOM: Enemy Unknown - Second Wave,PC,Strategy,No score yet,7.6,M,Firaxis Games
XCOM: Enemy Unknown - Slingshot,PC,Strategy,No score yet,8.6,M,Firaxis Games
XCOM: Enemy Unknown - The Complete Edition,PC,Strategy,No score yet,tbd,M,2K Games
XCOM: Enemy Within,PC,Turn-Based Strategy,86,8.0,M,Firaxis Games
XCVB,PC,Action,No score yet,tbd,,xcvb Studios
XenoBloom,PC,Strategy,No score yet,tbd,,Ibology
Xenocide,PC,Action,No score yet,tbd,,Confused Genius
Xenonauts,PC,Other Strategy Games,77,8.0,,Gamethunks
Xenoraid,PC,Action,No score yet,tbd,,10tons Ltd
XenoRaptor,PC,Action,No score yet,tbd,,Peter Cleary
XenoShyft,PC,Miscellaneous,No score yet,tbd,,Cool Mini or Not
Xeodrifter,PC,Action,No score yet,6.0,E,Renegade Kid
XIII,PC,Action,72,7.8,M,Ubisoft Paris
XIII Century: Blood of Europe,PC,Strategy,No score yet,tbd,T,1C
XIII Century: Gold Edition,PC,Role-Playing,No score yet,tbd,M,Aspyr
XIII Lost Identity,PC,Action,No score yet,tbd,,Anuman Interactive
XIIZEAL,PC,Action,No score yet,tbd,,Triangle Service
Xing Chess,PC,Miscellaneous,No score yet,tbd,,Xing Interactive
XLarn,PC,Role-Playing,No score yet,tbd,,Swinfjord-Games
XLR,PC,Strategy,No score yet,tbd,,Metaware
Xmas Bonus,PC,Miscellaneous,No score yet,tbd,,Grey Alien Games
XMODULE,PC,Racing,No score yet,tbd,,G21 Studio
XNemesis SandBox,PC,Action,No score yet,tbd,,XProd Games
XO-Planets,PC,Action,No score yet,tbd,,Bohfam
Xonotic,PC,Action,No score yet,8.9,,Team Xonotic
XorceD: Sashiro's Laedrum,PC,Adventure,No score yet,tbd,,Xorcerox
Xotic,PC,Action,67,7.6,,WXP
Xotic: Pipe Works Expansion Pack,PC,Action,No score yet,tbd,T,WXP
Xotic: Pipe Works Expansion Pack,PC,Action,No score yet,tbd,T,WXP
Xotic: Temple Crypt Expansion Pack,PC,Action,No score yet,tbd,,WXP
Xotic: Warp Field Expansion Pack,PC,Action,No score yet,tbd,,WXP
Xpand Rally,PC,Driving,82,7.4,E,Techland
Xpand Rally Xtreme,PC,Driving,No score yet,6.8,,Techland
XS,PC,Action,No score yet,tbd,T,SCi
Xsyon,PC,Role-Playing,No score yet,9.0,,Notorious Games
Xtraction,PC,Action,No score yet,tbd,,SquiggoutStudios
Xtreme Air Racing,PC,Simulation,83,5.9,E,eGames
Y2K: The Game,PC,Adventure,No score yet,tbd,T,Runecraft
Yahtzee,PC,Puzzle,No score yet,tbd,E,Zylom
Yaiba: Ninja Gaiden Z,PC,Action Adventure,49,6.0,M,Spark Unlimited
Yamaha Supercross,PC,Driving,No score yet,tbd,E,Coyote Console
YamaYama,PC,Miscellaneous,No score yet,tbd,,Lumenox ehf
Yar's Revenge,PC,Action,56,tbd,E10+,Killspace Entertainment
Yard Sale Hidden Treasures: Lucky Junction,PC,Puzzle,No score yet,tbd,,Slapdash Games
Yard Sale Hidden Treasures: Sunnyville,PC,Miscellaneous,No score yet,tbd,E10+,Slapdash Games
Yard Sale Junkie,PC,Miscellaneous,No score yet,tbd,,Sudden Games LLC
Yargis - Space Melee,PC,Action,No score yet,tbd,,PlazSoft
Yasai Ninja,PC,Action Adventure,No score yet,tbd,,Recotechnology S.L.
Yatagarasu: Attack on Cataclysm,PC,Action,73,5.0,,PDW: Hotapen
Year Walk,PC,Miscellaneous,87,7.0,,Simogo
Yelaxot,PC,Action,No score yet,tbd,,Barkalar Games
Yellow: The Yellow Artifact,PC,Action,No score yet,tbd,,BadDoge
Yes Chefica,PC,Action,No score yet,tbd,,com.ovaN
Yesterday,PC,Adventure,65,6.6,,Pendulo Studios
Yesterday Origins,PC,Adventure,No score yet,,M,Pendulo Studios
Yet Another World,PC,Action,No score yet,tbd,,energy milk
Yet Another Zombie Defense,PC,Action,No score yet,7.0,,AwesomeGamesStudio
Yet I despise him,PC,Action,No score yet,tbd,
Yin Yang / X-Change 3 Bundle Pack,PC,Miscellaneous,No score yet,tbd,,Crowd
Yin-Yang! Another X-Change,PC,Adventure,No score yet,tbd,,Crowd
Yo-Jin-Bo: The Bodyguards,PC,Adventure,No score yet,tbd,T,TwoFive
Yohjo Simulator,PC,Action Adventure,No score yet,tbd,,DEADFACTORY
Yomawari: Night Alone,PC,Adventure,No score yet,8.4,,Nippon Ichi Software
Yome no Imouto tono Inai,PC,Adventure,No score yet,tbd,,Appetite
Yomi,PC,Strategy,No score yet,6.3,,Sirlin Games
Yon Paradox,PC,Adventure,No score yet,tbd,,Digital Mantis
Yoot Tower,PC,Strategy,No score yet,tbd,E,Open Book
Yore VR,PC,Action Adventure,No score yet,tbd,,Tectonic VR
